THETA = 2.000000
NUM_BODIES = 5000
DT = 0.1
0, 7
1, 10
2, 8
3, 7
4, 7
5, 7
6, 7
7, 7
8, 7
9, 8
10, 8
11, 8
12, 8
13, 8
14, 8
15, 8
16, 8
17, 8
18, 7
19, 7
20, 8
21, 7
22, 8
23, 7
24, 7
25, 7
26, 8
27, 7
28, 7
29, 7
30, 7
31, 7
32, 7
33, 7
34, 7
35, 7
36, 7
37, 7
38, 7
39, 7
40, 8
41, 7
42, 7
43, 7
44, 7
45, 7
46, 7
47, 7
48, 7
49, 7
50, 7
51, 7
52, 7
53, 7
54, 7
55, 7
56, 7
57, 7
58, 7
59, 7
60, 7
61, 7
62, 7
63, 7
64, 7
65, 7
66, 7
67, 7
68, 6
69, 7
70, 7
71, 7
72, 7
73, 7
74, 6
75, 7
76, 7
77, 7
78, 7
79, 7
80, 7
81, 7
82, 6
83, 7
84, 7
85, 7
86, 7
87, 6
88, 7
89, 7
90, 6
91, 7
92, 7
93, 6
94, 6
95, 7
96, 7
97, 7
98, 7
99, 7
100, 6
101, 7
102, 7
103, 7
104, 7
105, 7
106, 7
107, 7
108, 7
109, 7
110, 7
111, 7
112, 7
113, 7
114, 6
115, 6
116, 6
117, 7
118, 7
119, 7
120, 7
121, 7
122, 7
123, 7
124, 7
125, 6
126, 7
127, 6
128, 7
129, 7
130, 6
131, 7
132, 7
133, 6
134, 6
135, 6
136, 6
137, 7
138, 6
139, 7
140, 7
141, 6
142, 7
143, 6
144, 6
145, 6
146, 7
147, 7
148, 6
149, 7
150, 7
151, 6
152, 6
153, 6
154, 6
155, 6
156, 6
157, 6
158, 6
159, 6
160, 6
161, 6
162, 6
163, 6
164, 6
165, 6
166, 6
167, 7
168, 6
169, 6
170, 6
171, 6
172, 6
173, 7
174, 6
175, 6
176, 6
177, 6
178, 6
179, 16
180, 6
181, 6
182, 6
183, 6
184, 6
185, 6
186, 6
187, 6
188, 6
189, 6
190, 6
191, 6
192, 6
193, 6
194, 6
195, 6
196, 6
197, 6
198, 6
199, 6
200, 6
201, 6
202, 6
203, 6
204, 6
205, 6
206, 6
207, 6
208, 6
209, 6
