THETA = 2.000000
NUM_BODIES = 10000
DT = 0.1
0, 14
1, 20
2, 14
3, 15
4, 15
5, 15
6, 16
7, 17
8, 17
9, 18
10, 17
11, 16
12, 17
13, 17
14, 16
15, 17
16, 17
17, 17
18, 16
19, 16
20, 15
21, 16
22, 15
23, 15
24, 15
25, 15
26, 15
27, 15
28, 15
29, 15
30, 14
31, 14
32, 15
33, 14
34, 14
35, 14
36, 14
37, 14
38, 14
39, 14
40, 14
41, 14
42, 14
43, 14
44, 14
45, 14
46, 14
47, 14
48, 14
49, 13
50, 14
51, 14
52, 14
53, 14
54, 14
55, 14
56, 14
57, 14
58, 13
59, 14
60, 14
61, 14
62, 13
63, 13
64, 14
65, 14
66, 13
67, 14
68, 14
69, 13
70, 14
71, 14
72, 14
73, 14
74, 14
75, 14
76, 14
77, 14
78, 14
79, 14
80, 14
81, 14
82, 13
83, 14
84, 14
85, 14
86, 14
87, 14
88, 14
89, 13
90, 14
91, 14
92, 14
93, 14
94, 15
95, 13
96, 14
97, 14
98, 14
99, 14
100, 14
101, 14
102, 14
103, 14
104, 14
105, 14
106, 14
107, 13
108, 13
109, 14
110, 13
111, 14
112, 13
113, 14
114, 14
115, 13
116, 14
117, 13
118, 14
119, 14
120, 14
121, 13
122, 14
123, 13
124, 13
125, 13
126, 13
127, 13
128, 14
129, 13
130, 13
131, 14
132, 14
133, 14
134, 14
135, 13
136, 14
137, 13
138, 14
139, 14
140, 13
141, 14
142, 14
143, 14
144, 14
145, 14
146, 14
147, 14
148, 14
149, 13
150, 14
151, 14
152, 14
153, 14
154, 13
155, 13
156, 14
157, 15
158, 14
159, 14
160, 13
161, 14
162, 14
163, 14
164, 14
165, 14
166, 13
167, 14
168, 13
169, 13
170, 13
171, 13
172, 13
173, 13
174, 15
175, 13
176, 14
177, 14
178, 13
179, 13
180, 13
181, 24
182, 14
183, 14
184, 13
185, 13
186, 13
187, 14
188, 13
189, 13
190, 13
191, 13
192, 13
193, 13
194, 14
195, 13
196, 14
197, 14
198, 14
199, 14
200, 14
201, 13
202, 13
203, 14
204, 14
205, 14
206, 13
207, 14
208, 13
209, 14
210, 14
211, 13
212, 13
213, 13
214, 14
215, 13
216, 13
217, 14
218, 14
219, 13
220, 13
221, 13
222, 13
223, 13
224, 14
225, 13
226, 14
227, 14
228, 13
229, 13
230, 13
231, 13
232, 13
233, 14
234, 26
235, 14
236, 14
237, 14
238, 13
239, 13
240, 13
241, 16
242, 13
243, 13
244, 13
245, 13
246, 14
247, 14
248, 13
249, 13
250, 13
251, 13
252, 13
253, 13
254, 14
255, 13
256, 13
257, 13
258, 13
259, 13
260, 13
261, 13
262, 13
263, 13
264, 14
265, 13
266, 14
267, 14
268, 13
269, 13
270, 13
271, 13
272, 13
273, 14
274, 14
275, 14
276, 13
277, 13
278, 13
279, 14
280, 13
281, 13
282, 13
283, 13
284, 13
285, 13
286, 13
